Added 0 trivial states as holes

=== SWISS CHEESE CUBE SCAN ===
Cube center: (18, 14, 15)
  ✓ Samples: 3,843,877 | Chi-Sq Stat: 1654.0293 | Chi-Sq p-value: 0.0 | MAD: 0.00200 | KS D-Max: 0.00496 | Dmix: 0.009018 | Digital Mix Speed: 3292.385 | Time: 3.89s

[583/1331] Analyzing (a=17, b=17, c=20)...
  ✓ Samples: 3,843,877 | Chi-Sq Stat: 1651.2268 | Chi-Sq p-value: 0.0 | MAD: 0.00200 | KS D-Max: 0.00496 | Dmix: 0.009015 | Digital Mix Speed: 3292.385 | Time: 4.02s

[584/1331] Analyzing (a=17, b=18, c=10)...
  ✓ Samples: 4,245,338 | Chi-Sq Stat: 3034.9162 | Chi-Sq p-value: 0.0 | MAD: 0.00244 | KS D-Max: 0.00771 | Dmix: 0.010996 | Digital Mix Speed: 2716.357 | Time: 4.51s

[585/1331] Analyzing (a=17, b=18, c=11)...
  ✓ Samples: 4,245,966 | Chi-Sq Stat: 3009.6164 | Chi-Sq p-value: 0.0 | MAD: 0.00244 | KS D-Max: 0.00767 | Dmix: 0.010966 | Digital Mix Speed: 2716.384 | Time: 4.44s

[586/1331] Analyzing (a=17, b=18, c=12)...
  ✓ Samples: 4,245,592 | Chi-Sq Stat: 3065.1989 | Chi-Sq p-value: 0.0 | MAD: 0.00245 | KS D-Max: 0.00776 | Dmix: 0.011033 | Digital Mix Speed: 2705.281 | Time: 4.69s

[587/1331] Analyzing (a=17, b=18, c=13)...
  ✓ Samples: 4,245,574 | Chi-Sq Stat: 3047.7634 | Chi-Sq p-value: 0.0 | MAD: 0.00244 | KS D-Max: 0.00765 | Dmix: 0.010963 | Digital Mix Speed: 2716.367 | Time: 4.48s

[588/1331] Analyzing (a=17, b=18, c=14)...
  ✓ Samples: 4,245,395 | Chi-Sq Stat: 3013.3521 | Chi-Sq p-value: 0.0 | MAD: 0.00244 | KS D-Max: 0.00762 | Dmix: 0.010960 | Digital Mix Speed: 2716.360 | Time: 4.60s

[589/1331] Analyzing (a=17, b=18, c=15)...
  ✓ Samples: 4,245,098 | Chi-Sq Stat: 3018.9456 | Chi-Sq p-value: 0.0 | MAD: 0.00243 | KS D-Max: 0.00767 | Dmix: 0.010938 | Digital Mix Speed: 2727.526 | Time: 4.62s

[590/1331] Analyzing (a=17, b=18, c=16)...
  ✓ Samples: 4,245,863 | Chi-Sq Stat: 3004.4951 | Chi-Sq p-value: 0.0 | MAD: 0.00245 | KS D-Max: 0.00764 | Dmix: 0.011011 | Digital Mix Speed: 2705.292 | Time: 4.62s

[591/1331] Analyzing (a=17, b=18, c=17)...
  ✓ Samples: 3,780,439 | Chi-Sq Stat: 4354.0753 | Chi-Sq p-value: 0.0 | MAD: 0.00329 | KS D-Max: 0.00723 | Dmix: 0.014799 | Digital Mix Speed: 1999.253 | Time: 3.81s

[592/1331] Analyzing (a=17, b=18, c=18)...
  ✓ Samples: 4,245,194 | Chi-Sq Stat: 3079.4983 | Chi-Sq p-value: 0.0 | MAD: 0.00244 | KS D-Max: 0.00773 | Dmix: 0.010995 | Digital Mix Speed: 2716.351 | Time: 4.55s

[593/1331] Analyzing (a=17, b=18, c=19)...
  ✓ Samples: 4,245,569 | Chi-Sq Stat: 2967.4528 | Chi-Sq p-value: 0.0 | MAD: 0.00240 | KS D-Max: 0.00762 | Dmix: 0.010822 | Digital Mix Speed: 2761.640 | Time: 4.46s

[594/1331] Analyzing (a=17, b=18, c=20)...
  ✓ Samples: 4,245,284 | Chi-Sq Stat: 3007.7361 | Chi-Sq p-value: 0.0 | MAD: 0.00244 | KS D-Max: 0.00757 | Dmix: 0.010986 | Digital Mix Speed: 2716.355 | Time: 4.60s

[595/1331] Analyzing (a=17, b=19, c=10)...
  ✓ Samples: 3,803,499 | Chi-Sq Stat: 1094.0523 | Chi-Sq p-value: 0.0 | MAD: 0.00160 | KS D-Max: 0.00721 | Dmix: 0.007212 | Digital Mix Speed: 4112.615 | Time: 3.87s

[596/1331] Analyzing (a=17, b=19, c=11)...
  ✓ Samples: 3,803,356 | Chi-Sq Stat: 1106.5116 | Chi-Sq p-value: 0.0 | MAD: 0.00162 | KS D-Max: 0.00727 | Dmix: 0.007269 | Digital Mix Speed: 4061.831 | Time: 3.79s

[597/1331] Analyzing (a=17, b=19, c=12)...
  ✓ Samples: 3,803,852 | Chi-Sq Stat: 1121.8594 | Chi-Sq p-value: 0.0 | MAD: 0.00161 | KS D-Max: 0.00726 | Dmix: 0.007263 | Digital Mix Speed: 4087.095 | Time: 3.93s

[598/1331] Analyzing (a=17, b=19, c=13)...
  ✓ Samples: 3,803,592 | Chi-Sq Stat: 1103.2336 | Chi-Sq p-value: 0.0 | MAD: 0.00161 | KS D-Max: 0.00725 | Dmix: 0.007254 | Digital Mix Speed: 4087.077 | Time: 3.93s

[599/1331] Analyzing (a=17, b=19, c=14)...
  ✓ Samples: 3,803,561 | Chi-Sq Stat: 1111.8397 | Chi-Sq p-value: 0.0 | MAD: 0.00162 | KS D-Max: 0.00728 | Dmix: 0.007276 | Digital Mix Speed: 4061.846 | Time: 3.98s

[600/1331] Analyzing (a=17, b=19, c=15)...
  ✓ Samples: 3,803,581 | Chi-Sq Stat: 1105.3536 | Chi-Sq p-value: 0.0 | MAD: 0.00161 | KS D-Max: 0.00726 | Dmix: 0.007259 | Digital Mix Speed: 4087.076 | Time: 3.91s

[601/1331] Analyzing (a=17, b=19, c=16)...
  ✓ Samples: 3,803,447 | Chi-Sq Stat: 1103.4967 | Chi-Sq p-value: 0.0 | MAD: 0.00161 | KS D-Max: 0.00725 | Dmix: 0.007249 | Digital Mix Speed: 4087.067 | Time: 3.80s

[602/1331] Analyzing (a=17, b=19, c=17)...
  ✓ Samples: 3,721,958 | Chi-Sq Stat: 1047.6159 | Chi-Sq p-value: 0.0 | MAD: 0.00170 | KS D-Max: 0.00763 | Dmix: 0.007633 | Digital Mix Speed: 3865.160 | Time: 3.88s

[603/1331] Analyzing (a=17, b=19, c=18)...
  ✓ Samples: 3,803,757 | Chi-Sq Stat: 1102.7156 | Chi-Sq p-value: 0.0 | MAD: 0.00161 | KS D-Max: 0.00723 | Dmix: 0.007228 | Digital Mix Speed: 4087.089 | Time: 3.88s

[604/1331] Analyzing (a=17, b=19, c=19)...
  ✓ Samples: 3,803,407 | Chi-Sq Stat: 1092.6088 | Chi-Sq p-value: 0.0 | MAD: 0.00160 | KS D-Max: 0.00719 | Dmix: 0.007192 | Digital Mix Speed: 4112.608 | Time: 3.88s

[605/1331] Analyzing (a=17, b=19, c=20)...
  ✓ Samples: 3,803,427 | Chi-Sq Stat: 1112.2469 | Chi-Sq p-value: 0.0 | MAD: 0.00162 | KS D-Max: 0.00727 | Dmix: 0.007273 | Digital Mix Speed: 4061.836 | Time: 3.90s

[606/1331] Analyzing (a=18, b=9, c=10)...
  ✓ Samples: 4,930,308 | Chi-Sq Stat: 12181.2068 | Chi-Sq p-value: 0.0 | MAD: 0.00490 | KS D-Max: 0.02059 | Dmix: 0.022060 | Digital Mix Speed: 1365.893 | Time: 5.25s

[607/1331] Analyzing (a=18, b=9, c=11)...
  ✓ Samples: 4,930,306 | Chi-Sq Stat: 12180.9369 | Chi-Sq p-value: 0.0 | MAD: 0.00490 | KS D-Max: 0.02059 | Dmix: 0.022058 | Digital Mix Speed: 1365.893 | Time: 5.39s

[608/1331] Analyzing (a=18, b=9, c=12)...
  ✓ Samples: 4,930,306 | Chi-Sq Stat: 12182.0971 | Chi-Sq p-value: 0.0 | MAD: 0.00490 | KS D-Max: 0.02059 | Dmix: 0.022061 | Digital Mix Speed: 1365.893 | Time: 5.33s

[609/1331] Analyzing (a=18, b=9, c=13)...
  ✓ Samples: 4,930,303 | Chi-Sq Stat: 12182.7415 | Chi-Sq p-value: 0.0 | MAD: 0.00490 | KS D-Max: 0.02059 | Dmix: 0.022059 | Digital Mix Speed: 1365.893 | Time: 5.24s

[610/1331] Analyzing (a=18, b=9, c=14)...
  ✓ Samples: 4,930,302 | Chi-Sq Stat: 12186.1781 | Chi-Sq p-value: 0.0 | MAD: 0.00490 | KS D-Max: 0.02059 | Dmix: 0.022064 | Digital Mix Speed: 1365.893 | Time: 5.42s

[611/1331] Analyzing (a=18, b=9, c=15)...
  ✓ Samples: 4,930,302 | Chi-Sq Stat: 12189.7611 | Chi-Sq p-value: 0.0 | MAD: 0.00490 | KS D-Max: 0.02060 | Dmix: 0.022069 | Digital Mix Speed: 1365.893 | Time: 5.23s

[612/1331] Analyzing (a=18, b=9, c=16)...
  ✓ Samples: 4,930,302 | Chi-Sq Stat: 12187.0514 | Chi-Sq p-value: 0.0 | MAD: 0.00490 | KS D-Max: 0.02059 | Dmix: 0.022066 | Digital Mix Speed: 1365.893 | Time: 5.45s

[613/1331] Analyzing (a=18, b=9, c=17)...
  ✓ Samples: 4,930,299 | Chi-Sq Stat: 12186.1623 | Chi-Sq p-value: 0.0 | MAD: 0.00490 | KS D-Max: 0.02059 | Dmix: 0.022066 | Digital Mix Speed: 1365.893 | Time: 5.28s

[614/1331] Analyzing (a=18, b=9, c=18)...
  ✓ Samples: 5,042,282 | Chi-Sq Stat: 3673.2480 | Chi-Sq p-value: 0.0 | MAD: 0.00269 | KS D-Max: 0.01150 | Dmix: 0.012107 | Digital Mix Speed: 2491.683 | Time: 5.59s

[615/1331] Analyzing (a=18, b=9, c=19)...
  ✓ Samples: 4,930,297 | Chi-Sq Stat: 12181.3687 | Chi-Sq p-value: 0.0 | MAD: 0.00490 | KS D-Max: 0.02059 | Dmix: 0.022059 | Digital Mix Speed: 1365.892 | Time: 5.26s

[616/1331] Analyzing (a=18, b=9, c=20)...
  ✓ Samples: 4,930,297 | Chi-Sq Stat: 12180.8111 | Chi-Sq p-value: 0.0 | MAD: 0.00490 | KS D-Max: 0.02059 | Dmix: 0.022056 | Digital Mix Speed: 1365.892 | Time: 5.34s

[617/1331] Analyzing (a=18, b=10, c=10)...
  ✓ Samples: 6,240,022 | Chi-Sq Stat: 47230.6738 | Chi-Sq p-value: 0.0 | MAD: 0.00867 | KS D-Max: 0.02143 | Dmix: 0.039012 | Digital Mix Speed: 783.758 | Time: 7.38s

[618/1331] Analyzing (a=18, b=10, c=11)...
  ✓ Samples: 4,723,194 | Chi-Sq Stat: 1658590.5818 | Chi-Sq p-value: 0.0 | MAD: 0.05625 | KS D-Max: 0.25313 | Dmix: 0.253132 | Digital Mix Speed: 118.653 | Time: 4.95s

[619/1331] Analyzing (a=18, b=10, c=12)...
  ✓ Samples: 4,772,925 | Chi-Sq Stat: 759628.5347 | Chi-Sq p-value: 0.0 | MAD: 0.03797 | KS D-Max: 0.17086 | Dmix: 0.170862 | Digital Mix Speed: 175.896 | Time: 5.16s

[620/1331] Analyzing (a=18, b=10, c=13)...
  ✓ Samples: 4,723,194 | Chi-Sq Stat: 1658590.5818 | Chi-Sq p-value: 0.0 | MAD: 0.05625 | KS D-Max: 0.25313 | Dmix: 0.253132 | Digital Mix Speed: 118.653 | Time: 5.10s

[621/1331] Analyzing (a=18, b=10, c=14)...
  ✓ Samples: 6,237,892 | Chi-Sq Stat: 47224.9019 | Chi-Sq p-value: 0.0 | MAD: 0.00861 | KS D-Max: 0.02155 | Dmix: 0.038748 | Digital Mix Speed: 789.203 | Time: 7.35s

[622/1331] Analyzing (a=18, b=10, c=15)...
  ✓ Samples: 4,723,194 | Chi-Sq Stat: 1658590.5818 | Chi-Sq p-value: 0.0 | MAD: 0.05625 | KS D-Max: 0.25313 | Dmix: 0.253132 | Digital Mix Speed: 118.653 | Time: 5.02s

[623/1331] Analyzing (a=18, b=10, c=16)...
  ✓ Samples: 6,714,179 | Chi-Sq Stat: 41428.1826 | Chi-Sq p-value: 0.0 | MAD: 0.00790 | KS D-Max: 0.01942 | Dmix: 0.035532 | Digital Mix Speed: 864.176 | Time: 8.15s

[624/1331] Analyzing (a=18, b=10, c=17)...
  ✓ Samples: 4,723,194 | Chi-Sq Stat: 1658590.5818 | Chi-Sq p-value: 0.0 | MAD: 0.05625 | KS D-Max: 0.25313 | Dmix: 0.253132 | Digital Mix Speed: 118.653 | Time: 5.01s

[625/1331] Analyzing (a=18, b=10, c=18)...
  ✓ Samples: 4,730,501 | Chi-Sq Stat: 1444877.5105 | Chi-Sq p-value: 0.0 | MAD: 0.05267 | KS D-Max: 0.23702 | Dmix: 0.237024 | Digital Mix Speed: 126.731 | Time: 4.92s

[626/1331] Analyzing (a=18, b=10, c=19)...
  ✓ Samples: 4,723,183 | Chi-Sq Stat: 1658309.7076 | Chi-Sq p-value: 0.0 | MAD: 0.05625 | KS D-Max: 0.25314 | Dmix: 0.253143 | Digital Mix Speed: 118.653 | Time: 5.06s

[627/1331] Analyzing (a=18, b=10, c=20)...
