Added 0 trivial states as holes

=== SWISS CHEESE CUBE SCAN ===
Cube center: (13, 14, 12)
  ✓ Samples: 3,813,392 | Chi-Sq Stat: 2683.4801 | Chi-Sq p-value: 0.0 | MAD: 0.00251 | KS D-Max: 0.00688 | Dmix: 0.011306 | Digital Mix Speed: 2622.036 | Time: 3.94s

[708/1331] Analyzing (a=13, b=18, c=10)...
  ✓ Samples: 3,813,421 | Chi-Sq Stat: 2685.4821 | Chi-Sq p-value: 0.0 | MAD: 0.00252 | KS D-Max: 0.00692 | Dmix: 0.011330 | Digital Mix Speed: 2611.633 | Time: 4.00s

[709/1331] Analyzing (a=13, b=18, c=11)...
  ✓ Samples: 3,813,440 | Chi-Sq Stat: 2674.6289 | Chi-Sq p-value: 0.0 | MAD: 0.00251 | KS D-Max: 0.00690 | Dmix: 0.011310 | Digital Mix Speed: 2622.039 | Time: 3.96s

[710/1331] Analyzing (a=13, b=18, c=12)...
  ✓ Samples: 3,813,451 | Chi-Sq Stat: 2677.6097 | Chi-Sq p-value: 0.0 | MAD: 0.00252 | KS D-Max: 0.00691 | Dmix: 0.011324 | Digital Mix Speed: 2611.634 | Time: 3.89s

[711/1331] Analyzing (a=13, b=18, c=13)...
  ✓ Samples: 3,783,294 | Chi-Sq Stat: 3957.4676 | Chi-Sq p-value: 0.0 | MAD: 0.00308 | KS D-Max: 0.00749 | Dmix: 0.013865 | Digital Mix Speed: 2135.672 | Time: 3.89s

[712/1331] Analyzing (a=13, b=18, c=14)...
  ✓ Samples: 3,813,391 | Chi-Sq Stat: 2702.8140 | Chi-Sq p-value: 0.0 | MAD: 0.00253 | KS D-Max: 0.00696 | Dmix: 0.011378 | Digital Mix Speed: 2601.309 | Time: 3.93s

[713/1331] Analyzing (a=13, b=18, c=15)...
  ✓ Samples: 3,813,353 | Chi-Sq Stat: 2680.0134 | Chi-Sq p-value: 0.0 | MAD: 0.00251 | KS D-Max: 0.00690 | Dmix: 0.011312 | Digital Mix Speed: 2622.035 | Time: 3.84s

[714/1331] Analyzing (a=13, b=18, c=16)...
  ✓ Samples: 3,813,405 | Chi-Sq Stat: 2666.8546 | Chi-Sq p-value: 0.0 | MAD: 0.00251 | KS D-Max: 0.00689 | Dmix: 0.011291 | Digital Mix Speed: 2622.037 | Time: 3.98s

[715/1331] Analyzing (a=13, b=18, c=17)...
  ✓ Samples: 3,813,403 | Chi-Sq Stat: 2683.1259 | Chi-Sq p-value: 0.0 | MAD: 0.00251 | KS D-Max: 0.00692 | Dmix: 0.011316 | Digital Mix Speed: 2622.037 | Time: 3.89s

[716/1331] Analyzing (a=13, b=19, c=7)...
  ✓ Samples: 4,172,815 | Chi-Sq Stat: 855.5246 | Chi-Sq p-value: 0.0 | MAD: 0.00111 | KS D-Max: 0.00500 | Dmix: 0.005002 | Digital Mix Speed: 5964.351 | Time: 4.63s

[717/1331] Analyzing (a=13, b=19, c=8)...
  ✓ Samples: 4,172,507 | Chi-Sq Stat: 870.1741 | Chi-Sq p-value: 0.0 | MAD: 0.00114 | KS D-Max: 0.00512 | Dmix: 0.005119 | Digital Mix Speed: 5807.366 | Time: 4.41s

[718/1331] Analyzing (a=13, b=19, c=9)...
  ✓ Samples: 4,172,850 | Chi-Sq Stat: 826.1264 | Chi-Sq p-value: 0.0 | MAD: 0.00111 | KS D-Max: 0.00498 | Dmix: 0.004980 | Digital Mix Speed: 5964.354 | Time: 4.47s

[719/1331] Analyzing (a=13, b=19, c=10)...
  ✓ Samples: 4,173,053 | Chi-Sq Stat: 862.8876 | Chi-Sq p-value: 0.0 | MAD: 0.00114 | KS D-Max: 0.00512 | Dmix: 0.005120 | Digital Mix Speed: 5807.416 | Time: 4.59s

[720/1331] Analyzing (a=13, b=19, c=11)...
  ✓ Samples: 4,173,104 | Chi-Sq Stat: 865.5693 | Chi-Sq p-value: 0.0 | MAD: 0.00113 | KS D-Max: 0.00509 | Dmix: 0.005090 | Digital Mix Speed: 5858.813 | Time: 4.45s

[721/1331] Analyzing (a=13, b=19, c=12)...
  ✓ Samples: 4,171,997 | Chi-Sq Stat: 846.3466 | Chi-Sq p-value: 0.0 | MAD: 0.00114 | KS D-Max: 0.00512 | Dmix: 0.005119 | Digital Mix Speed: 5807.319 | Time: 4.56s

[722/1331] Analyzing (a=13, b=19, c=13)...
  ✓ Samples: 3,725,817 | Chi-Sq Stat: 1090.1455 | Chi-Sq p-value: 0.0 | MAD: 0.00174 | KS D-Max: 0.00783 | Dmix: 0.007834 | Digital Mix Speed: 3776.564 | Time: 3.82s

[723/1331] Analyzing (a=13, b=19, c=14)...
  ✓ Samples: 4,173,110 | Chi-Sq Stat: 884.7732 | Chi-Sq p-value: 0.0 | MAD: 0.00115 | KS D-Max: 0.00516 | Dmix: 0.005164 | Digital Mix Speed: 5756.922 | Time: 4.52s

[724/1331] Analyzing (a=13, b=19, c=15)...
  ✓ Samples: 4,172,634 | Chi-Sq Stat: 868.1343 | Chi-Sq p-value: 0.0 | MAD: 0.00113 | KS D-Max: 0.00510 | Dmix: 0.005103 | Digital Mix Speed: 5858.770 | Time: 4.39s

[725/1331] Analyzing (a=13, b=19, c=16)...
  ✓ Samples: 4,172,490 | Chi-Sq Stat: 872.1918 | Chi-Sq p-value: 0.0 | MAD: 0.00112 | KS D-Max: 0.00504 | Dmix: 0.005042 | Digital Mix Speed: 5911.067 | Time: 4.57s

[726/1331] Analyzing (a=13, b=19, c=17)...
  ✓ Samples: 4,172,091 | Chi-Sq Stat: 872.1896 | Chi-Sq p-value: 0.0 | MAD: 0.00115 | KS D-Max: 0.00516 | Dmix: 0.005164 | Digital Mix Speed: 5756.829 | Time: 4.44s

[727/1331] Analyzing (a=14, b=9, c=7)...
  ✓ Samples: 4,943,329 | Chi-Sq Stat: 11500.4187 | Chi-Sq p-value: 0.0 | MAD: 0.00478 | KS D-Max: 0.01999 | Dmix: 0.021495 | Digital Mix Speed: 1400.422 | Time: 5.33s

[728/1331] Analyzing (a=14, b=9, c=8)...
  ✓ Samples: 4,955,142 | Chi-Sq Stat: 10272.3158 | Chi-Sq p-value: 0.0 | MAD: 0.00452 | KS D-Max: 0.01888 | Dmix: 0.020358 | Digital Mix Speed: 1481.207 | Time: 5.31s

[729/1331] Analyzing (a=14, b=9, c=9)...
  ✓ Samples: 5,010,483 | Chi-Sq Stat: 8321.5787 | Chi-Sq p-value: 0.0 | MAD: 0.00405 | KS D-Max: 0.01677 | Dmix: 0.018237 | Digital Mix Speed: 1654.291 | Time: 5.60s

[730/1331] Analyzing (a=14, b=9, c=10)...
  ✓ Samples: 4,955,134 | Chi-Sq Stat: 10286.4607 | Chi-Sq p-value: 0.0 | MAD: 0.00452 | KS D-Max: 0.01888 | Dmix: 0.020360 | Digital Mix Speed: 1481.207 | Time: 5.29s

[731/1331] Analyzing (a=14, b=9, c=11)...
  ✓ Samples: 5,010,443 | Chi-Sq Stat: 8290.9920 | Chi-Sq p-value: 0.0 | MAD: 0.00404 | KS D-Max: 0.01670 | Dmix: 0.018184 | Digital Mix Speed: 1658.385 | Time: 5.47s

[732/1331] Analyzing (a=14, b=9, c=12)...
  ✓ Samples: 4,955,461 | Chi-Sq Stat: 10281.4259 | Chi-Sq p-value: 0.0 | MAD: 0.00452 | KS D-Max: 0.01888 | Dmix: 0.020352 | Digital Mix Speed: 1481.213 | Time: 5.29s

[733/1331] Analyzing (a=14, b=9, c=13)...
  ✓ Samples: 5,010,705 | Chi-Sq Stat: 8308.3963 | Chi-Sq p-value: 0.0 | MAD: 0.00404 | KS D-Max: 0.01671 | Dmix: 0.018191 | Digital Mix Speed: 1658.391 | Time: 5.56s

[734/1331] Analyzing (a=14, b=9, c=14)...
  ✓ Samples: 4,933,556 | Chi-Sq Stat: 12878.5568 | Chi-Sq p-value: 0.0 | MAD: 0.00505 | KS D-Max: 0.02118 | Dmix: 0.022706 | Digital Mix Speed: 1325.378 | Time: 5.27s

[735/1331] Analyzing (a=14, b=9, c=15)...
  ✓ Samples: 5,010,081 | Chi-Sq Stat: 8327.1312 | Chi-Sq p-value: 0.0 | MAD: 0.00405 | KS D-Max: 0.01672 | Dmix: 0.018220 | Digital Mix Speed: 1654.283 | Time: 5.55s

[736/1331] Analyzing (a=14, b=9, c=16)...
  ✓ Samples: 4,955,139 | Chi-Sq Stat: 10296.5193 | Chi-Sq p-value: 0.0 | MAD: 0.00453 | KS D-Max: 0.01890 | Dmix: 0.020379 | Digital Mix Speed: 1477.937 | Time: 5.41s

[737/1331] Analyzing (a=14, b=9, c=17)...
  ✓ Samples: 5,010,447 | Chi-Sq Stat: 8274.6910 | Chi-Sq p-value: 0.0 | MAD: 0.00403 | KS D-Max: 0.01664 | Dmix: 0.018130 | Digital Mix Speed: 1662.500 | Time: 5.36s

[738/1331] Analyzing (a=14, b=10, c=7)...
  ✓ Samples: 4,726,577 | Chi-Sq Stat: 1687836.8576 | Chi-Sq p-value: 0.0 | MAD: 0.05733 | KS D-Max: 0.25797 | Dmix: 0.257975 | Digital Mix Speed: 116.423 | Time: 5.13s

[739/1331] Analyzing (a=14, b=10, c=8)...
  ✓ Samples: 5,385,147 | Chi-Sq Stat: 74911.7998 | Chi-Sq p-value: 0.0 | MAD: 0.01127 | KS D-Max: 0.05022 | Dmix: 0.050730 | Digital Mix Speed: 597.267 | Time: 6.03s

[740/1331] Analyzing (a=14, b=10, c=9)...
  ✓ Samples: 4,726,577 | Chi-Sq Stat: 1687836.8576 | Chi-Sq p-value: 0.0 | MAD: 0.05733 | KS D-Max: 0.25797 | Dmix: 0.257975 | Digital Mix Speed: 116.423 | Time: 5.18s

[741/1331] Analyzing (a=14, b=10, c=10)...
  ✓ Samples: 5,354,809 | Chi-Sq Stat: 77381.0974 | Chi-Sq p-value: 0.0 | MAD: 0.01119 | KS D-Max: 0.04959 | Dmix: 0.050372 | Digital Mix Speed: 601.318 | Time: 5.93s

[742/1331] Analyzing (a=14, b=10, c=11)...
  ✓ Samples: 4,726,566 | Chi-Sq Stat: 1688062.2065 | Chi-Sq p-value: 0.0 | MAD: 0.05733 | KS D-Max: 0.25800 | Dmix: 0.257996 | Digital Mix Speed: 116.423 | Time: 5.11s

[743/1331] Analyzing (a=14, b=10, c=12)...
  ✓ Samples: 5,380,891 | Chi-Sq Stat: 80209.1333 | Chi-Sq p-value: 0.0 | MAD: 0.01147 | KS D-Max: 0.04977 | Dmix: 0.051595 | Digital Mix Speed: 586.823 | Time: 5.99s

[744/1331] Analyzing (a=14, b=10, c=13)...
  ✓ Samples: 4,726,566 | Chi-Sq Stat: 1688062.2065 | Chi-Sq p-value: 0.0 | MAD: 0.05733 | KS D-Max: 0.25800 | Dmix: 0.257996 | Digital Mix Speed: 116.423 | Time: 5.11s

[745/1331] Analyzing (a=14, b=10, c=14)...
  ✓ Samples: 4,735,767 | Chi-Sq Stat: 1491073.2658 | Chi-Sq p-value: 0.0 | MAD: 0.05448 | KS D-Max: 0.24517 | Dmix: 0.245172 | Digital Mix Speed: 122.529 | Time: 5.05s

[746/1331] Analyzing (a=14, b=10, c=15)...
  ✓ Samples: 4,726,566 | Chi-Sq Stat: 1688062.2065 | Chi-Sq p-value: 0.0 | MAD: 0.05733 | KS D-Max: 0.25800 | Dmix: 0.257996 | Digital Mix Speed: 116.423 | Time: 5.15s

[747/1331] Analyzing (a=14, b=10, c=16)...
  ✓ Samples: 5,382,380 | Chi-Sq Stat: 77838.5750 | Chi-Sq p-value: 0.0 | MAD: 0.01101 | KS D-Max: 0.04951 | Dmix: 0.049532 | Digital Mix Speed: 611.351 | Time: 6.10s

[748/1331] Analyzing (a=14, b=10, c=17)...
  ✓ Samples: 4,726,566 | Chi-Sq Stat: 1688062.2065 | Chi-Sq p-value: 0.0 | MAD: 0.05733 | KS D-Max: 0.25800 | Dmix: 0.257996 | Digital Mix Speed: 116.423 | Time: 5.01s

[749/1331] Analyzing (a=14, b=11, c=7)...
  ✓ Samples: 4,541,489 | Chi-Sq Stat: 5237.5671 | Chi-Sq p-value: 0.0 | MAD: 0.00329 | KS D-Max: 0.01181 | Dmix: 0.014784 | Digital Mix Speed: 2023.465 | Time: 4.90s

[750/1331] Analyzing (a=14, b=11, c=8)...
  ✓ Samples: 4,552,621 | Chi-Sq Stat: 4750.5990 | Chi-Sq p-value: 0.0 | MAD: 0.00315 | KS D-Max: 0.01060 | Dmix: 0.014166 | Digital Mix Speed: 2113.734 | Time: 4.88s

[751/1331] Analyzing (a=14, b=11, c=9)...
  ✓ Samples: 4,603,029 | Chi-Sq Stat: 5544.1850 | Chi-Sq p-value: 0.0 | MAD: 0.00334 | KS D-Max: 0.00758 | Dmix: 0.015015 | Digital Mix Speed: 1994.923 | Time: 5.00s

[752/1331] Analyzing (a=14, b=11, c=10)...
  ✓ Samples: 4,552,621 | Chi-Sq Stat: 4744.0291 | Chi-Sq p-value: 0.0 | MAD: 0.00314 | KS D-Max: 0.01058 | Dmix: 0.014150 | Digital Mix Speed: 2120.465 | Time: 4.82s

[753/1331] Analyzing (a=14, b=11, c=11)...
  ✓ Samples: 4,603,403 | Chi-Sq Stat: 5587.3691 | Chi-Sq p-value: 0.0 | MAD: 0.00336 | KS D-Max: 0.00766 | Dmix: 0.015099 | Digital Mix Speed: 1983.059 | Time: 5.04s

[754/1331] Analyzing (a=14, b=11, c=12)...
  ✓ Samples: 4,552,382 | Chi-Sq Stat: 4757.7598 | Chi-Sq p-value: 0.0 | MAD: 0.00315 | KS D-Max: 0.01056 | Dmix: 0.014170 | Digital Mix Speed: 2113.727 | Time: 5.05s

[755/1331] Analyzing (a=14, b=11, c=13)...
  ✓ Samples: 4,603,298 | Chi-Sq Stat: 5573.1361 | Chi-Sq p-value: 0.0 | MAD: 0.00335 | KS D-Max: 0.00763 | Dmix: 0.015053 | Digital Mix Speed: 1988.976 | Time: 5.18s

[756/1331] Analyzing (a=14, b=11, c=14)...
  ✓ Samples: 4,532,074 | Chi-Sq Stat: 5834.6749 | Chi-Sq p-value: 0.0 | MAD: 0.00342 | KS D-Max: 0.01277 | Dmix: 0.015406 | Digital Mix Speed: 1946.286 | Time: 4.84s

[757/1331] Analyzing (a=14, b=11, c=15)...
  ✓ Samples: 4,602,808 | Chi-Sq Stat: 5573.5443 | Chi-Sq p-value: 0.0 | MAD: 0.00333 | KS D-Max: 0.00752 | Dmix: 0.015007 | Digital Mix Speed: 2000.908 | Time: 5.15s

[758/1331] Analyzing (a=14, b=11, c=16)...
  ✓ Samples: 4,552,486 | Chi-Sq Stat: 4761.3199 | Chi-Sq p-value: 0.0 | MAD: 0.00315 | KS D-Max: 0.01059 | Dmix: 0.014179 | Digital Mix Speed: 2113.730 | Time: 4.80s

[759/1331] Analyzing (a=14, b=11, c=17)...
  ✓ Samples: 4,603,402 | Chi-Sq Stat: 5583.7155 | Chi-Sq p-value: 0.0 | MAD: 0.00335 | KS D-Max: 0.00762 | Dmix: 0.015074 | Digital Mix Speed: 1988.979 | Time: 4.99s

[760/1331] Analyzing (a=14, b=12, c=7)...
  ✓ Samples: 4,367,340 | Chi-Sq Stat: 8782.7326 | Chi-Sq p-value: 0.0 | MAD: 0.00415 | KS D-Max: 0.01366 | Dmix: 0.018681 | Digital Mix Speed: 1600.052 | Time: 4.59s

[761/1331] Analyzing (a=14, b=12, c=8)...
  ✓ Samples: 4,992,069 | Chi-Sq Stat: 8904.6386 | Chi-Sq p-value: 0.0 | MAD: 0.00392 | KS D-Max: 0.01305 | Dmix: 0.017654 | Digital Mix Speed: 1708.745 | Time: 5.58s

[762/1331] Analyzing (a=14, b=12, c=9)...
  ✓ Samples: 4,367,340 | Chi-Sq Stat: 8778.9983 | Chi-Sq p-value: 0.0 | MAD: 0.00415 | KS D-Max: 0.01365 | Dmix: 0.018684 | Digital Mix Speed: 1600.052 | Time: 4.60s

[763/1331] Analyzing (a=14, b=12, c=10)...
  ✓ Samples: 4,953,968 | Chi-Sq Stat: 6511.4210 | Chi-Sq p-value: 0.0 | MAD: 0.00335 | KS D-Max: 0.01133 | Dmix: 0.015054 | Digital Mix Speed: 1998.493 | Time: 5.56s

[764/1331] Analyzing (a=14, b=12, c=11)...
  ✓ Samples: 4,367,340 | Chi-Sq Stat: 8777.4169 | Chi-Sq p-value: 0.0 | MAD: 0.00415 | KS D-Max: 0.01365 | Dmix: 0.018683 | Digital Mix Speed: 1600.052 | Time: 4.61s

[765/1331] Analyzing (a=14, b=12, c=12)...
  ✓ Samples: 4,991,997 | Chi-Sq Stat: 8639.2933 | Chi-Sq p-value: 0.0 | MAD: 0.00391 | KS D-Max: 0.01268 | Dmix: 0.017614 | Digital Mix Speed: 1713.114 | Time: 5.63s

[766/1331] Analyzing (a=14, b=12, c=13)...
  ✓ Samples: 4,367,337 | Chi-Sq Stat: 8774.8372 | Chi-Sq p-value: 0.0 | MAD: 0.00415 | KS D-Max: 0.01365 | Dmix: 0.018678 | Digital Mix Speed: 1600.052 | Time: 4.52s

[767/1331] Analyzing (a=14, b=12, c=14)...
  ✓ Samples: 4,376,920 | Chi-Sq Stat: 8848.4473 | Chi-Sq p-value: 0.0 | MAD: 0.00409 | KS D-Max: 0.01441 | Dmix: 0.018397 | Digital Mix Speed: 1623.758 | Time: 4.72s

[768/1331] Analyzing (a=14, b=12, c=15)...
  ✓ Samples: 4,367,333 | Chi-Sq Stat: 8778.6442 | Chi-Sq p-value: 0.0 | MAD: 0.00415 | KS D-Max: 0.01365 | Dmix: 0.018679 | Digital Mix Speed: 1600.052 | Time: 4.59s

[769/1331] Analyzing (a=14, b=12, c=16)...
  ✓ Samples: 4,994,861 | Chi-Sq Stat: 8807.4565 | Chi-Sq p-value: 0.0 | MAD: 0.00388 | KS D-Max: 0.01298 | Dmix: 0.017444 | Digital Mix Speed: 1726.424 | Time: 5.65s

[770/1331] Analyzing (a=14, b=12, c=17)...
  ✓ Samples: 4,367,330 | Chi-Sq Stat: 8785.9303 | Chi-Sq p-value: 0.0 | MAD: 0.00415 | KS D-Max: 0.01366 | Dmix: 0.018686 | Digital Mix Speed: 1600.052 | Time: 4.60s

[771/1331] Analyzing (a=14, b=13, c=7)...
  ✓ Samples: 4,247,028 | Chi-Sq Stat: 2042.7247 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00487 | Dmix: 0.008887 | Digital Mix Speed: 3364.510 | Time: 4.53s

[772/1331] Analyzing (a=14, b=13, c=8)...
  ✓ Samples: 4,247,026 | Chi-Sq Stat: 2044.4020 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00487 | Dmix: 0.008880 | Digital Mix Speed: 3364.510 | Time: 4.46s

[773/1331] Analyzing (a=14, b=13, c=9)...
  ✓ Samples: 4,247,023 | Chi-Sq Stat: 2042.8849 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00487 | Dmix: 0.008872 | Digital Mix Speed: 3364.510 | Time: 4.58s

[774/1331] Analyzing (a=14, b=13, c=10)...
  ✓ Samples: 4,247,025 | Chi-Sq Stat: 2045.3865 | Chi-Sq p-value: 0.0 | MAD: 0.00198 | KS D-Max: 0.00486 | Dmix: 0.008892 | Digital Mix Speed: 3347.518 | Time: 4.42s

[775/1331] Analyzing (a=14, b=13, c=11)...
  ✓ Samples: 4,247,027 | Chi-Sq Stat: 2037.7355 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00486 | Dmix: 0.008882 | Digital Mix Speed: 3364.510 | Time: 4.43s

[776/1331] Analyzing (a=14, b=13, c=12)...
  ✓ Samples: 4,247,033 | Chi-Sq Stat: 2029.6129 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00487 | Dmix: 0.008878 | Digital Mix Speed: 3364.510 | Time: 4.50s

[777/1331] Analyzing (a=14, b=13, c=13)...
  ✓ Samples: 4,246,589 | Chi-Sq Stat: 2034.3885 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00487 | Dmix: 0.008875 | Digital Mix Speed: 3364.487 | Time: 4.41s

[778/1331] Analyzing (a=14, b=13, c=14)...
  ✓ Samples: 4,238,347 | Chi-Sq Stat: 2095.6214 | Chi-Sq p-value: 0.0 | MAD: 0.00198 | KS D-Max: 0.00526 | Dmix: 0.008931 | Digital Mix Speed: 3347.069 | Time: 4.57s

[779/1331] Analyzing (a=14, b=13, c=15)...
  ✓ Samples: 4,247,029 | Chi-Sq Stat: 2032.7486 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00485 | Dmix: 0.008881 | Digital Mix Speed: 3364.510 | Time: 4.46s

[780/1331] Analyzing (a=14, b=13, c=16)...
  ✓ Samples: 4,247,030 | Chi-Sq Stat: 2033.6464 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00487 | Dmix: 0.008887 | Digital Mix Speed: 3364.510 | Time: 4.55s

[781/1331] Analyzing (a=14, b=13, c=17)...
  ✓ Samples: 4,247,029 | Chi-Sq Stat: 2035.7524 | Chi-Sq p-value: 0.0 | MAD: 0.00197 | KS D-Max: 0.00487 | Dmix: 0.008874 | Digital Mix Speed: 3364.510 | Time: 4.45s

[782/1331] Analyzing (a=14, b=14, c=7)...
  ✓ Samples: 4,130,530 | Chi-Sq Stat: 15.3389 | Chi-Sq p-value: 0.05288 | MAD: 0.00016 | KS D-Max: 0.00070 | Dmix: 0.000704 | Digital Mix Speed: 41350.036 | Time: 4.45s

[783/1331] Analyzing (a=14, b=14, c=8)...
  ✓ Samples: 4,130,530 | Chi-Sq Stat: 15.1872 | Chi-Sq p-value: 0.05561 | MAD: 0.00016 | KS D-Max: 0.00070 | Dmix: 0.000699 | Digital Mix Speed: 41350.036 | Time: 4.30s

[784/1331] Analyzing (a=14, b=14, c=9)...
  ✓ Samples: 4,130,530 | Chi-Sq Stat: 14.9842 | Chi-Sq p-value: 0.05945 | MAD: 0.00015 | KS D-Max: 0.00070 | Dmix: 0.000697 | Digital Mix Speed: 44106.705 | Time: 4.39s

[785/1331] Analyzing (a=14, b=14, c=10)...
  ✓ Samples: 4,130,530 | Chi-Sq Stat: 14.7968 | Chi-Sq p-value: 0.06322 | MAD: 0.00016 | KS D-Max: 0.00070 | Dmix: 0.000699 | Digital Mix Speed: 41350.036 | Time: 4.31s

[786/1331] Analyzing (a=14, b=14, c=11)...
  ✓ Samples: 4,130,530 | Chi-Sq Stat: 14.8149 | Chi-Sq p-value: 0.06285 | MAD: 0.00016 | KS D-Max: 0.00070 | Dmix: 0.000698 | Digital Mix Speed: 41350.036 | Time: 4.20s

[787/1331] Analyzing (a=14, b=14, c=12)...
  ✓ Samples: 4,130,527 | Chi-Sq Stat: 14.7060 | Chi-Sq p-value: 0.06512 | MAD: 0.00015 | KS D-Max: 0.00070 | Dmix: 0.000697 | Digital Mix Speed: 44106.703 | Time: 4.49s

[788/1331] Analyzing (a=14, b=14, c=13)...
  ✓ Samples: 4,130,526 | Chi-Sq Stat: 14.7858 | Chi-Sq p-value: 0.06345 | MAD: 0.00015 | KS D-Max: 0.00069 | Dmix: 0.000693 | Digital Mix Speed: 44106.702 | Time: 4.31s

[789/1331] Analyzing (a=14, b=14, c=14)...
  ✓ Samples: 3,354,105 | Chi-Sq Stat: 176418.5621 | Chi-Sq p-value: 0.0 | MAD: 0.02177 | KS D-Max: 0.09481 | Dmix: 0.097985 | Digital Mix Speed: 299.751 | Time: 3.31s

[790/1331] Analyzing (a=14, b=14, c=15)...
  ✓ Samples: 4,130,526 | Chi-Sq Stat: 15.0586 | Chi-Sq p-value: 0.05802 | MAD: 0.00015 | KS D-Max: 0.00069 | Dmix: 0.000695 | Digital Mix Speed: 44106.702 | Time: 4.30s

[791/1331] Analyzing (a=14, b=14, c=16)...
  ✓ Samples: 4,130,522 | Chi-Sq Stat: 14.8249 | Chi-Sq p-value: 0.06264 | MAD: 0.00015 | KS D-Max: 0.00069 | Dmix: 0.000690 | Digital Mix Speed: 44106.700 | Time: 4.23s

[792/1331] Analyzing (a=14, b=14, c=17)...
  ✓ Samples: 4,130,522 | Chi-Sq Stat: 14.9593 | Chi-Sq p-value: 0.05994 | MAD: 0.00015 | KS D-Max: 0.00069 | Dmix: 0.000691 | Digital Mix Speed: 44106.700 | Time: 4.44s

[793/1331] Analyzing (a=14, b=15, c=7)...
  ✓ Samples: 4,038,499 | Chi-Sq Stat: 460.3840 | Chi-Sq p-value: 0.0 | MAD: 0.00104 | KS D-Max: 0.00399 | Dmix: 0.004691 | Digital Mix Speed: 6352.135 | Time: 4.23s

[794/1331] Analyzing (a=14, b=15, c=8)...
  ✓ Samples: 4,121,027 | Chi-Sq Stat: 452.4294 | Chi-Sq p-value: 0.0 | MAD: 0.00101 | KS D-Max: 0.00431 | Dmix: 0.004532 | Digital Mix Speed: 6549.510 | Time: 4.49s

[795/1331] Analyzing (a=14, b=15, c=9)...
  ✓ Samples: 4,692,371 | Chi-Sq Stat: 1364.4775 | Chi-Sq p-value: 0.0 | MAD: 0.00165 | KS D-Max: 0.00744 | Dmix: 0.007442 | Digital Mix Speed: 4043.268 | Time: 5.15s

[796/1331] Analyzing (a=14, b=15, c=10)...
  ✓ Samples: 4,120,939 | Chi-Sq Stat: 455.8600 | Chi-Sq p-value: 0.0 | MAD: 0.00101 | KS D-Max: 0.00433 | Dmix: 0.004556 | Digital Mix Speed: 6549.501 | Time: 4.49s

[797/1331] Analyzing (a=14, b=15, c=11)...
  ✓ Samples: 4,693,487 | Chi-Sq Stat: 1334.4368 | Chi-Sq p-value: 0.0 | MAD: 0.00166 | KS D-Max: 0.00746 | Dmix: 0.007463 | Digital Mix Speed: 4018.973 | Time: 5.11s

[798/1331] Analyzing (a=14, b=15, c=12)...
  ✓ Samples: 4,121,038 | Chi-Sq Stat: 437.2581 | Chi-Sq p-value: 0.0 | MAD: 0.00099 | KS D-Max: 0.00430 | Dmix: 0.004461 | Digital Mix Speed: 6681.825 | Time: 4.39s

[799/1331] Analyzing (a=14, b=15, c=13)...
  ✓ Samples: 4,692,277 | Chi-Sq Stat: 1299.2017 | Chi-Sq p-value: 0.0 | MAD: 0.00163 | KS D-Max: 0.00734 | Dmix: 0.007341 | Digital Mix Speed: 4092.873 | Time: 5.15s

[800/1331] Analyzing (a=14, b=15, c=14)...
  ✓ Samples: 4,029,611 | Chi-Sq Stat: 423.1145 | Chi-Sq p-value: 0.0 | MAD: 0.00098 | KS D-Max: 0.00353 | Dmix: 0.004426 | Digital Mix Speed: 6740.064 | Time: 4.36s

[801/1331] Analyzing (a=14, b=15, c=15)...
  ✓ Samples: 4,692,531 | Chi-Sq Stat: 1295.0478 | Chi-Sq p-value: 0.0 | MAD: 0.00161 | KS D-Max: 0.00725 | Dmix: 0.007246 | Digital Mix Speed: 4143.731 | Time: 5.15s

[802/1331] Analyzing (a=14, b=15, c=16)...
  ✓ Samples: 4,120,782 | Chi-Sq Stat: 459.6881 | Chi-Sq p-value: 0.0 | MAD: 0.00101 | KS D-Max: 0.00433 | Dmix: 0.004564 | Digital Mix Speed: 6549.485 | Time: 4.44s

[803/1331] Analyzing (a=14, b=15, c=17)...
  ✓ Samples: 4,692,837 | Chi-Sq Stat: 1352.0967 | Chi-Sq p-value: 0.0 | MAD: 0.00165 | KS D-Max: 0.00742 | Dmix: 0.007425 | Digital Mix Speed: 4043.294 | Time: 5.13s

[804/1331] Analyzing (a=14, b=16, c=7)...
